"","X","instant","dteday","season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","registered","cnt","mnth2","weekday2","hr2"
"13357",13232,13232,"7/10/12",3,1,7,12,0,2,1,1,0.8,0.7121,0.41,0.1343,69,203,272,"July","Tuesday","12 PM"
"13358",13233,13233,"7/10/12",3,1,7,13,0,2,1,1,0.82,0.7273,0.38,0.194,77,203,280,"July","Tuesday","1 PM"
"13359",13234,13234,"7/10/12",3,1,7,14,0,2,1,1,0.82,0.7273,0.38,0.1642,71,171,242,"July","Tuesday","2 PM"
"13360",13235,13235,"7/10/12",3,1,7,15,0,2,1,1,0.8,0.7121,0.41,0.2239,77,188,265,"July","Tuesday","3 PM"
"13361",13236,13236,"7/10/12",3,1,7,16,0,2,1,1,0.8,0.7273,0.43,0.2239,89,346,435,"July","Tuesday","4 PM"
"13362",13237,13237,"7/10/12",3,1,7,17,0,2,1,1,0.78,0.7121,0.49,0.194,103,769,872,"July","Tuesday","5 PM"
"13363",13238,13238,"7/10/12",3,1,7,18,0,2,1,3,0.7,0.6667,0.74,0.2239,70,749,819,"July","Tuesday","6 PM"
"13364",13239,13239,"7/10/12",3,1,7,19,0,2,1,3,0.7,0.6667,0.74,0.2239,55,359,414,"July","Tuesday","7 PM"
"13365",13240,13240,"7/10/12",3,1,7,20,0,2,1,3,0.64,0.5758,0.83,0.2239,9,75,84,"July","Tuesday","8 PM"
"13366",13241,13241,"7/10/12",3,1,7,21,0,2,1,3,0.64,0.5758,0.89,0.1045,7,83,90,"July","Tuesday","9 PM"
"13367",13242,13242,"7/10/12",3,1,7,22,0,2,1,2,0.64,0.5758,0.83,0.1343,14,125,139,"July","Tuesday","10 PM"
"13368",13243,13243,"7/10/12",3,1,7,23,0,2,1,2,0.64,0.5758,0.89,0.1045,29,74,103,"July","Tuesday","11 PM"
"13369",13244,13244,"7/11/12",3,1,7,0,0,3,1,2,0.66,0.6061,0.83,0.1343,6,38,44,"July","Wednesday","12 AM"
"13370",13245,13245,"7/11/12",3,1,7,1,0,3,1,1,0.64,0.5758,0.89,0,3,11,14,"July","Wednesday","1 AM"
"13371",13246,13246,"7/11/12",3,1,7,2,0,3,1,1,0.64,0.5758,0.89,0,0,5,5,"July","Wednesday","2 AM"
"13372",13247,13247,"7/11/12",3,1,7,3,0,3,1,1,0.64,0.5758,0.89,0.1343,0,5,5,"July","Wednesday","3 AM"
"13373",13248,13248,"7/11/12",3,1,7,4,0,3,1,1,0.64,0.5758,0.89,0.1343,1,6,7,"July","Wednesday","4 AM"
"13374",13249,13249,"7/11/12",3,1,7,5,0,3,1,1,0.64,0.5758,0.89,0,5,36,41,"July","Wednesday","5 AM"
"13375",13250,13250,"7/11/12",3,1,7,6,0,3,1,1,0.64,0.5758,0.89,0.1343,17,168,185,"July","Wednesday","6 AM"
"13376",13251,13251,"7/11/12",3,1,7,7,0,3,1,2,0.66,0.6061,0.83,0.1045,26,471,497,"July","Wednesday","7 AM"
"13377",13252,13252,"7/11/12",3,1,7,8,0,3,1,2,0.68,0.6364,0.79,0.1642,30,644,674,"July","Wednesday","8 AM"
"13378",13253,13253,"7/11/12",3,1,7,9,0,3,1,2,0.7,0.6667,0.74,0.1343,30,298,328,"July","Wednesday","9 AM"
"13379",13254,13254,"7/11/12",3,1,7,10,0,3,1,2,0.72,0.6818,0.62,0.1343,47,148,195,"July","Wednesday","10 AM"
"13380",13255,13255,"7/11/12",3,1,7,11,0,3,1,2,0.76,0.7121,0.58,0.1343,56,173,229,"July","Wednesday","11 AM"
"13381",13256,13256,"7/11/12",3,1,7,12,0,3,1,2,0.78,0.697,0.43,0,69,223,292,"July","Wednesday","12 PM"
"13382",13257,13257,"7/11/12",3,1,7,13,0,3,1,2,0.8,0.7121,0.42,0.1642,65,208,273,"July","Wednesday","1 PM"
"13383",13258,13258,"7/11/12",3,1,7,14,0,3,1,1,0.8,0.7121,0.41,0.2239,66,175,241,"July","Wednesday","2 PM"
"13384",13259,13259,"7/11/12",3,1,7,15,0,3,1,1,0.8,0.7121,0.41,0.2537,56,220,276,"July","Wednesday","3 PM"
"13385",13260,13260,"7/11/12",3,1,7,16,0,3,1,1,0.8,0.7121,0.38,0.194,53,358,411,"July","Wednesday","4 PM"
"13386",13261,13261,"7/11/12",3,1,7,17,0,3,1,1,0.8,0.697,0.31,0.2239,90,740,830,"July","Wednesday","5 PM"
"13387",13262,13262,"7/11/12",3,1,7,18,0,3,1,1,0.78,0.6818,0.38,0.2537,79,735,814,"July","Wednesday","6 PM"
"13388",13263,13263,"7/11/12",3,1,7,19,0,3,1,1,0.74,0.6667,0.48,0.2239,73,560,633,"July","Wednesday","7 PM"
"13389",13264,13264,"7/11/12",3,1,7,20,0,3,1,1,0.74,0.6667,0.51,0.1642,73,410,483,"July","Wednesday","8 PM"
"13390",13265,13265,"7/11/12",3,1,7,21,0,3,1,1,0.72,0.6667,0.58,0.2239,69,322,391,"July","Wednesday","9 PM"
"13391",13266,13266,"7/11/12",3,1,7,22,0,3,1,1,0.72,0.6667,0.58,0.2537,41,203,244,"July","Wednesday","10 PM"
"13392",13267,13267,"7/11/12",3,1,7,23,0,3,1,2,0.7,0.6515,0.58,0.2537,20,132,152,"July","Wednesday","11 PM"
"13393",13268,13268,"7/12/12",3,1,7,0,0,4,1,2,0.68,0.6364,0.61,0,1,55,56,"July","Thursday","12 AM"
"13394",13269,13269,"7/12/12",3,1,7,1,0,4,1,2,0.66,0.6212,0.61,0,0,21,21,"July","Thursday","1 AM"
"13395",13270,13270,"7/12/12",3,1,7,2,0,4,1,2,0.66,0.6212,0.65,0.0896,0,9,9,"July","Thursday","2 AM"
"13396",13271,13271,"7/12/12",3,1,7,3,0,4,1,1,0.64,0.6061,0.69,0.1045,0,10,10,"July","Thursday","3 AM"
"13397",13272,13272,"7/12/12",3,1,7,4,0,4,1,1,0.64,0.6061,0.73,0.1045,0,5,5,"July","Thursday","4 AM"
"13398",13273,13273,"7/12/12",3,1,7,5,0,4,1,1,0.62,0.5909,0.73,0.1045,4,40,44,"July","Thursday","5 AM"
"13399",13274,13274,"7/12/12",3,1,7,6,0,4,1,1,0.64,0.6061,0.73,0.0896,7,171,178,"July","Thursday","6 AM"
"13400",13275,13275,"7/12/12",3,1,7,7,0,4,1,1,0.64,0.6061,0.73,0.1343,32,480,512,"July","Thursday","7 AM"
"13401",13276,13276,"7/12/12",3,1,7,8,0,4,1,1,0.68,0.6364,0.65,0.1343,49,653,702,"July","Thursday","8 AM"
"13402",13277,13277,"7/12/12",3,1,7,9,0,4,1,1,0.72,0.6667,0.58,0.1045,42,285,327,"July","Thursday","9 AM"
"13403",13278,13278,"7/12/12",3,1,7,10,0,4,1,1,0.74,0.6667,0.48,0.1642,69,145,214,"July","Thursday","10 AM"
"13404",13279,13279,"7/12/12",3,1,7,11,0,4,1,1,0.76,0.6818,0.45,0.1045,49,166,215,"July","Thursday","11 AM"
"13405",13280,13280,"7/12/12",3,1,7,12,0,4,1,1,0.78,0.6818,0.35,0.1343,71,221,292,"July","Thursday","12 PM"
"13406",13281,13281,"7/12/12",3,1,7,13,0,4,1,1,0.8,0.697,0.33,0.2239,52,225,277,"July","Thursday","1 PM"
"13407",13282,13282,"7/12/12",3,1,7,14,0,4,1,1,0.78,0.6818,0.33,0.2239,42,167,209,"July","Thursday","2 PM"
"13408",13283,13283,"7/12/12",3,1,7,15,0,4,1,1,0.8,0.7121,0.36,0.194,63,208,271,"July","Thursday","3 PM"
"13409",13284,13284,"7/12/12",3,1,7,16,0,4,1,1,0.8,0.7121,0.36,0.194,69,370,439,"July","Thursday","4 PM"
"13410",13285,13285,"7/12/12",3,1,7,17,0,4,1,1,0.76,0.6818,0.43,0.2239,91,704,795,"July","Thursday","5 PM"
"13411",13286,13286,"7/12/12",3,1,7,18,0,4,1,1,0.76,0.6818,0.45,0.1343,86,739,825,"July","Thursday","6 PM"
"13412",13287,13287,"7/12/12",3,1,7,19,0,4,1,1,0.74,0.6667,0.48,0.2239,97,532,629,"July","Thursday","7 PM"
"13413",13288,13288,"7/12/12",3,1,7,20,0,4,1,1,0.74,0.6667,0.48,0.2239,75,439,514,"July","Thursday","8 PM"
"13414",13289,13289,"7/12/12",3,1,7,21,0,4,1,1,0.72,0.6667,0.48,0.2239,44,329,373,"July","Thursday","9 PM"
"13415",13290,13290,"7/12/12",3,1,7,22,0,4,1,1,0.72,0.6667,0.51,0.1642,56,262,318,"July","Thursday","10 PM"
"13416",13291,13291,"7/12/12",3,1,7,23,0,4,1,2,0.7,0.6515,0.51,0.2239,33,178,211,"July","Thursday","11 PM"
"13417",13292,13292,"7/13/12",3,1,7,0,0,5,1,2,0.7,0.6515,0.54,0.1642,19,76,95,"July","Friday","12 AM"
"13418",13293,13293,"7/13/12",3,1,7,1,0,5,1,2,0.68,0.6364,0.54,0.1045,17,42,59,"July","Friday","1 AM"
"13419",13294,13294,"7/13/12",3,1,7,2,0,5,1,2,0.66,0.6212,0.61,0.0896,2,15,17,"July","Friday","2 AM"
"13420",13295,13295,"7/13/12",3,1,7,3,0,5,1,2,0.68,0.6364,0.61,0,2,7,9,"July","Friday","3 AM"
"13421",13296,13296,"7/13/12",3,1,7,4,0,5,1,2,0.66,0.6212,0.61,0,0,11,11,"July","Friday","4 AM"
"13422",13297,13297,"7/13/12",3,1,7,5,0,5,1,2,0.66,0.6364,0.56,0.0896,4,30,34,"July","Friday","5 AM"
"13423",13298,13298,"7/13/12",3,1,7,6,0,5,1,2,0.7,0.6515,0.54,0,7,120,127,"July","Friday","6 AM"
"13424",13299,13299,"7/13/12",3,1,7,7,0,5,1,2,0.7,0.6515,0.54,0,27,353,380,"July","Friday","7 AM"
"13425",13300,13300,"7/13/12",3,1,7,8,0,5,1,2,0.7,0.6515,0.54,0,53,660,713,"July","Friday","8 AM"
"13426",13301,13301,"7/13/12",3,1,7,9,0,5,1,2,0.72,0.6667,0.51,0,70,344,414,"July","Friday","9 AM"
"13427",13302,13302,"7/13/12",3,1,7,10,0,5,1,2,0.74,0.6667,0.48,0,78,190,268,"July","Friday","10 AM"
"13428",13303,13303,"7/13/12",3,1,7,11,0,5,1,2,0.76,0.6818,0.45,0.1343,68,220,288,"July","Friday","11 AM"
"13429",13304,13304,"7/13/12",3,1,7,12,0,5,1,2,0.76,0.6818,0.4,0.1045,125,254,379,"July","Friday","12 PM"
"13430",13305,13305,"7/13/12",3,1,7,13,0,5,1,2,0.8,0.7121,0.38,0.1343,100,274,374,"July","Friday","1 PM"
"13431",13306,13306,"7/13/12",3,1,7,14,0,5,1,2,0.8,0.7121,0.38,0,120,249,369,"July","Friday","2 PM"
"13432",13307,13307,"7/13/12",3,1,7,15,0,5,1,2,0.8,0.7121,0.36,0.1045,92,261,353,"July","Friday","3 PM"
"13433",13308,13308,"7/13/12",3,1,7,16,0,5,1,2,0.8,0.7121,0.36,0.2239,111,381,492,"July","Friday","4 PM"
"13434",13309,13309,"7/13/12",3,1,7,17,0,5,1,2,0.8,0.7121,0.36,0.1642,138,697,835,"July","Friday","5 PM"
"13435",13310,13310,"7/13/12",3,1,7,18,0,5,1,1,0.78,0.697,0.46,0.194,108,523,631,"July","Friday","6 PM"
"13436",13311,13311,"7/13/12",3,1,7,19,0,5,1,1,0.74,0.6667,0.51,0.1642,103,385,488,"July","Friday","7 PM"
"13437",13312,13312,"7/13/12",3,1,7,20,0,5,1,1,0.74,0.6667,0.48,0.1343,95,294,389,"July","Friday","8 PM"
"13438",13313,13313,"7/13/12",3,1,7,21,0,5,1,1,0.72,0.6667,0.54,0,76,223,299,"July","Friday","9 PM"
"13439",13314,13314,"7/13/12",3,1,7,22,0,5,1,1,0.74,0.6667,0.45,0,59,204,263,"July","Friday","10 PM"
"13440",13315,13315,"7/13/12",3,1,7,23,0,5,1,2,0.72,0.6515,0.45,0.1343,37,175,212,"July","Friday","11 PM"
"13441",13316,13316,"7/14/12",3,1,7,0,0,6,0,2,0.72,0.6667,0.48,0.0896,35,156,191,"July","Saturday","12 AM"
"13442",13317,13317,"7/14/12",3,1,7,1,0,6,0,2,0.7,0.6515,0.51,0.1045,13,105,118,"July","Saturday","1 AM"
"13443",13318,13318,"7/14/12",3,1,7,2,0,6,0,2,0.7,0.6515,0.54,0.1045,10,91,101,"July","Saturday","2 AM"
"13444",13319,13319,"7/14/12",3,1,7,3,0,6,0,2,0.7,0.6515,0.54,0.1045,9,31,40,"July","Saturday","3 AM"
"13445",13320,13320,"7/14/12",3,1,7,4,0,6,0,3,0.66,0.6212,0.61,0.1045,3,6,9,"July","Saturday","4 AM"
"13446",13321,13321,"7/14/12",3,1,7,5,0,6,0,2,0.64,0.6061,0.73,0.1045,0,5,5,"July","Saturday","5 AM"
"13447",13322,13322,"7/14/12",3,1,7,6,0,6,0,2,0.64,0.5909,0.78,0.0896,6,29,35,"July","Saturday","6 AM"
"13448",13323,13323,"7/14/12",3,1,7,7,0,6,0,1,0.64,0.5909,0.78,0.2836,7,41,48,"July","Saturday","7 AM"
"13449",13324,13324,"7/14/12",3,1,7,8,0,6,0,1,0.62,0.5909,0.78,0.2836,33,118,151,"July","Saturday","8 AM"
"13450",13325,13325,"7/14/12",3,1,7,9,0,6,0,1,0.66,0.6212,0.74,0.194,82,200,282,"July","Saturday","9 AM"
"13451",13326,13326,"7/14/12",3,1,7,10,0,6,0,2,0.72,0.6818,0.7,0.0896,123,278,401,"July","Saturday","10 AM"
"13452",13327,13327,"7/14/12",3,1,7,11,0,6,0,2,0.72,0.6818,0.7,0.1045,143,296,439,"July","Saturday","11 AM"
"13453",13328,13328,"7/14/12",3,1,7,12,0,6,0,2,0.74,0.697,0.66,0.0896,181,318,499,"July","Saturday","12 PM"
"13454",13329,13329,"7/14/12",3,1,7,13,0,6,0,2,0.76,0.7121,0.62,0.0896,219,372,591,"July","Saturday","1 PM"
"13455",13330,13330,"7/14/12",3,1,7,14,0,6,0,1,0.8,0.7576,0.55,0.1045,269,363,632,"July","Saturday","2 PM"
"13456",13331,13331,"7/14/12",3,1,7,15,0,6,0,1,0.8,0.7576,0.55,0.1642,243,317,560,"July","Saturday","3 PM"
"13457",13332,13332,"7/14/12",3,1,7,16,0,6,0,2,0.72,0.697,0.79,0.3582,226,340,566,"July","Saturday","4 PM"
"13458",13333,13333,"7/14/12",3,1,7,17,0,6,0,3,0.7,0.6667,0.79,0.1642,199,259,458,"July","Saturday","5 PM"
"13459",13334,13334,"7/14/12",3,1,7,18,0,6,0,1,0.72,0.697,0.79,0.1343,108,243,351,"July","Saturday","6 PM"
"13460",13335,13335,"7/14/12",3,1,7,19,0,6,0,1,0.72,0.7121,0.84,0.0896,156,275,431,"July","Saturday","7 PM"
"13461",13336,13336,"7/14/12",3,1,7,20,0,6,0,1,0.72,0.7121,0.84,0.0896,101,255,356,"July","Saturday","8 PM"
"13462",13337,13337,"7/14/12",3,1,7,21,0,6,0,1,0.7,0.6667,0.84,0.2239,69,200,269,"July","Saturday","9 PM"
"13463",13338,13338,"7/14/12",3,1,7,22,0,6,0,1,0.7,0.6667,0.79,0.194,65,160,225,"July","Saturday","10 PM"
"13464",13339,13339,"7/14/12",3,1,7,23,0,6,0,2,0.68,0.6364,0.83,0.0896,55,156,211,"July","Saturday","11 PM"
"13465",13340,13340,"7/15/12",3,1,7,0,0,0,0,1,0.68,0.6364,0.89,0.1642,40,147,187,"July","Sunday","12 AM"
"13466",13341,13341,"7/15/12",3,1,7,1,0,0,0,2,0.68,0.6364,0.89,0.1343,49,119,168,"July","Sunday","1 AM"
"13467",13342,13342,"7/15/12",3,1,7,2,0,0,0,2,0.68,0.6364,0.89,0.1642,29,86,115,"July","Sunday","2 AM"
"13468",13343,13343,"7/15/12",3,1,7,3,0,0,0,2,0.68,0.6364,0.89,0.1642,15,42,57,"July","Sunday","3 AM"
"13469",13344,13344,"7/15/12",3,1,7,4,0,0,0,2,0.68,0.6364,0.89,0.1045,8,11,19,"July","Sunday","4 AM"
"13470",13345,13345,"7/15/12",3,1,7,5,0,0,0,1,0.68,0.6364,0.89,0.1343,2,7,9,"July","Sunday","5 AM"
"13471",13346,13346,"7/15/12",3,1,7,6,0,0,0,1,0.68,0.6364,0.83,0.1343,6,9,15,"July","Sunday","6 AM"
"13472",13347,13347,"7/15/12",3,1,7,7,0,0,0,1,0.7,0.6667,0.79,0.0896,17,30,47,"July","Sunday","7 AM"
"13473",13348,13348,"7/15/12",3,1,7,8,0,0,0,2,0.7,0.6667,0.84,0.1343,37,96,133,"July","Sunday","8 AM"
"13474",13349,13349,"7/15/12",3,1,7,9,0,0,0,2,0.72,0.697,0.79,0,58,163,221,"July","Sunday","9 AM"
"13475",13350,13350,"7/15/12",3,1,7,10,0,0,0,1,0.76,0.7273,0.66,0.1343,141,241,382,"July","Sunday","10 AM"
"13476",13351,13351,"7/15/12",3,1,7,11,0,0,0,1,0.82,0.7727,0.52,0.1642,170,281,451,"July","Sunday","11 AM"
"13477",13352,13352,"7/15/12",3,1,7,12,0,0,0,1,0.84,0.7727,0.47,0.1045,153,336,489,"July","Sunday","12 PM"
"13478",13353,13353,"7/15/12",3,1,7,13,0,0,0,1,0.86,0.7879,0.41,0.1045,171,309,480,"July","Sunday","1 PM"
"13479",13354,13354,"7/15/12",3,1,7,14,0,0,0,1,0.9,0.8182,0.37,0.2537,162,314,476,"July","Sunday","2 PM"
"13480",13355,13355,"7/15/12",3,1,7,15,0,0,0,1,0.86,0.803,0.47,0.1343,182,307,489,"July","Sunday","3 PM"
"13481",13356,13356,"7/15/12",3,1,7,16,0,0,0,1,0.86,0.7879,0.41,0.2239,152,343,495,"July","Sunday","4 PM"
"13482",13357,13357,"7/15/12",3,1,7,17,0,0,0,1,0.8,0.7727,0.59,0.4925,122,314,436,"July","Sunday","5 PM"
"13483",13358,13358,"7/15/12",3,1,7,18,0,0,0,3,0.72,0.697,0.79,0.3582,84,228,312,"July","Sunday","6 PM"
"13484",13359,13359,"7/15/12",3,1,7,19,0,0,0,1,0.72,0.7121,0.84,0.2239,109,203,312,"July","Sunday","7 PM"
"13485",13360,13360,"7/15/12",3,1,7,20,0,0,0,1,0.72,0.697,0.79,0.2537,95,199,294,"July","Sunday","8 PM"
"13486",13361,13361,"7/15/12",3,1,7,21,0,0,0,1,0.72,0.697,0.79,0.0896,59,164,223,"July","Sunday","9 PM"
"13487",13362,13362,"7/15/12",3,1,7,22,0,0,0,1,0.72,0.697,0.74,0.1045,34,96,130,"July","Sunday","10 PM"
"13488",13363,13363,"7/15/12",3,1,7,23,0,0,0,1,0.72,0.697,0.79,0.1343,25,66,91,"July","Sunday","11 PM"
"13489",13364,13364,"7/16/12",3,1,7,0,0,1,1,3,0.72,0.697,0.79,0.1045,11,32,43,"July","Monday","12 AM"
"13490",13365,13365,"7/16/12",3,1,7,1,0,1,1,2,0.7,0.6667,0.74,0.194,1,10,11,"July","Monday","1 AM"
"13491",13366,13366,"7/16/12",3,1,7,2,0,1,1,1,0.7,0.6667,0.74,0.1045,4,11,15,"July","Monday","2 AM"
"13492",13367,13367,"7/16/12",3,1,7,3,0,1,1,1,0.68,0.6364,0.79,0.0896,2,4,6,"July","Monday","3 AM"
"13493",13368,13368,"7/16/12",3,1,7,4,0,1,1,1,0.68,0.6364,0.79,0.1045,1,11,12,"July","Monday","4 AM"
"13494",13369,13369,"7/16/12",3,1,7,5,0,1,1,1,0.66,0.6061,0.78,0.1045,10,40,50,"July","Monday","5 AM"
"13495",13370,13370,"7/16/12",3,1,7,6,0,1,1,1,0.68,0.6364,0.79,0.1343,8,132,140,"July","Monday","6 AM"
"13496",13371,13371,"7/16/12",3,1,7,7,0,1,1,1,0.72,0.6818,0.7,0.0896,24,459,483,"July","Monday","7 AM"
"13497",13372,13372,"7/16/12",3,1,7,8,0,1,1,1,0.74,0.697,0.66,0.1045,48,619,667,"July","Monday","8 AM"
"13498",13373,13373,"7/16/12",3,1,7,9,0,1,1,1,0.76,0.7121,0.62,0.1642,51,297,348,"July","Monday","9 AM"
"13499",13374,13374,"7/16/12",3,1,7,10,0,1,1,1,0.8,0.7727,0.59,0,69,117,186,"July","Monday","10 AM"
"13500",13375,13375,"7/16/12",3,1,7,11,0,1,1,1,0.84,0.803,0.53,0.2239,57,125,182,"July","Monday","11 AM"
"13501",13376,13376,"7/16/12",3,1,7,12,0,1,1,1,0.84,0.7879,0.49,0.1343,79,158,237,"July","Monday","12 PM"
"13502",13377,13377,"7/16/12",3,1,7,13,0,1,1,1,0.84,0.7879,0.49,0.2836,63,176,239,"July","Monday","1 PM"
"13503",13378,13378,"7/16/12",3,1,7,14,0,1,1,1,0.88,0.8182,0.42,0.1045,53,159,212,"July","Monday","2 PM"
"13504",13379,13379,"7/16/12",3,1,7,15,0,1,1,1,0.86,0.803,0.47,0.2537,61,176,237,"July","Monday","3 PM"
"13505",13380,13380,"7/16/12",3,1,7,16,0,1,1,3,0.76,0.7273,0.66,0.5821,77,309,386,"July","Monday","4 PM"
"13506",13381,13381,"7/16/12",3,1,7,17,0,1,1,3,0.76,0.7273,0.66,0.5821,86,669,755,"July","Monday","5 PM"
"13507",13382,13382,"7/16/12",3,1,7,18,0,1,1,1,0.84,0.803,0.53,0,97,697,794,"July","Monday","6 PM"
"13508",13383,13383,"7/16/12",3,1,7,19,0,1,1,1,0.8,0.7879,0.63,0.1343,92,503,595,"July","Monday","7 PM"
"13509",13384,13384,"7/16/12",3,1,7,20,0,1,1,1,0.8,0.7727,0.59,0.1343,66,388,454,"July","Monday","8 PM"
"13510",13385,13385,"7/16/12",3,1,7,21,0,1,1,1,0.76,0.7273,0.66,0.1343,45,283,328,"July","Monday","9 PM"
"13511",13386,13386,"7/16/12",3,1,7,22,0,1,1,1,0.76,0.7121,0.62,0.0896,56,228,284,"July","Monday","10 PM"
"13512",13387,13387,"7/16/12",3,1,7,23,0,1,1,1,0.74,0.7121,0.74,0.0896,27,139,166,"July","Monday","11 PM"
"13513",13388,13388,"7/17/12",3,1,7,0,0,2,1,1,0.72,0.7121,0.84,0.1045,10,43,53,"July","Tuesday","12 AM"
"13514",13389,13389,"7/17/12",3,1,7,1,0,2,1,1,0.74,0.697,0.7,0,4,21,25,"July","Tuesday","1 AM"
"13515",13390,13390,"7/17/12",3,1,7,2,0,2,1,1,0.72,0.6818,0.7,0.0896,1,6,7,"July","Tuesday","2 AM"
"13516",13391,13391,"7/17/12",3,1,7,3,0,2,1,1,0.72,0.6818,0.66,0,0,3,3,"July","Tuesday","3 AM"
"13517",13392,13392,"7/17/12",3,1,7,4,0,2,1,1,0.72,0.6818,0.62,0,0,7,7,"July","Tuesday","4 AM"
"13518",13393,13393,"7/17/12",3,1,7,5,0,2,1,1,0.68,0.6364,0.74,0.0896,7,31,38,"July","Tuesday","5 AM"
"13519",13394,13394,"7/17/12",3,1,7,6,0,2,1,1,0.72,0.6818,0.66,0.1045,16,197,213,"July","Tuesday","6 AM"
"13520",13395,13395,"7/17/12",3,1,7,7,0,2,1,2,0.74,0.697,0.7,0,26,500,526,"July","Tuesday","7 AM"
"13521",13396,13396,"7/17/12",3,1,7,8,0,2,1,2,0.8,0.7576,0.55,0,43,618,661,"July","Tuesday","8 AM"
"13522",13397,13397,"7/17/12",3,1,7,9,0,2,1,2,0.82,0.7727,0.49,0.2239,32,288,320,"July","Tuesday","9 AM"
"13523",13398,13398,"7/17/12",3,1,7,10,0,2,1,2,0.84,0.7879,0.49,0.194,37,122,159,"July","Tuesday","10 AM"
"13524",13399,13399,"7/17/12",3,1,7,11,0,2,1,2,0.86,0.803,0.47,0,60,146,206,"July","Tuesday","11 AM"
"13525",13400,13400,"7/17/12",3,1,7,12,0,2,1,2,0.9,0.8182,0.35,0,80,174,254,"July","Tuesday","12 PM"
"13526",13401,13401,"7/17/12",3,1,7,13,0,2,1,1,0.92,0.8182,0.31,0.194,53,168,221,"July","Tuesday","1 PM"
"13527",13402,13402,"7/17/12",3,1,7,14,0,2,1,1,0.94,0.8333,0.29,0.2537,54,160,214,"July","Tuesday","2 PM"
"13528",13403,13403,"7/17/12",3,1,7,15,0,2,1,1,0.92,0.8182,0.31,0.1642,57,187,244,"July","Tuesday","3 PM"
"13529",13404,13404,"7/17/12",3,1,7,16,0,2,1,1,0.92,0.8182,0.29,0.1642,64,317,381,"July","Tuesday","4 PM"
"13530",13405,13405,"7/17/12",3,1,7,17,0,2,1,1,0.92,0.8182,0.29,0,95,675,770,"July","Tuesday","5 PM"
"13531",13406,13406,"7/17/12",3,1,7,18,0,2,1,1,0.9,0.803,0.33,0.194,60,712,772,"July","Tuesday","6 PM"
"13532",13407,13407,"7/17/12",3,1,7,19,0,2,1,1,0.88,0.7879,0.35,0.2537,69,478,547,"July","Tuesday","7 PM"
"13533",13408,13408,"7/17/12",3,1,7,20,0,2,1,1,0.86,0.7576,0.34,0.1642,52,375,427,"July","Tuesday","8 PM"
"13534",13409,13409,"7/17/12",3,1,7,21,0,2,1,1,0.82,0.7727,0.52,0.1343,50,283,333,"July","Tuesday","9 PM"
"13535",13410,13410,"7/17/12",3,1,7,22,0,2,1,1,0.8,0.7576,0.55,0.2239,29,215,244,"July","Tuesday","10 PM"
"13536",13411,13411,"7/17/12",3,1,7,23,0,2,1,1,0.78,0.7424,0.59,0.194,22,139,161,"July","Tuesday","11 PM"
"13537",13412,13412,"7/18/12",3,1,7,0,0,3,1,1,0.76,0.7273,0.66,0.1642,8,45,53,"July","Wednesday","12 AM"
"13538",13413,13413,"7/18/12",3,1,7,1,0,3,1,1,0.76,0.7273,0.66,0.1045,2,14,16,"July","Wednesday","1 AM"
"13539",13414,13414,"7/18/12",3,1,7,2,0,3,1,1,0.74,0.697,0.66,0.1343,3,5,8,"July","Wednesday","2 AM"
"13540",13415,13415,"7/18/12",3,1,7,3,0,3,1,1,0.74,0.697,0.66,0.1343,2,2,4,"July","Wednesday","3 AM"
"13541",13416,13416,"7/18/12",3,1,7,4,0,3,1,1,0.72,0.6818,0.7,0.1343,0,6,6,"July","Wednesday","4 AM"
"13542",13417,13417,"7/18/12",3,1,7,5,0,3,1,1,0.72,0.6818,0.7,0.1642,5,41,46,"July","Wednesday","5 AM"
"13543",13418,13418,"7/18/12",3,1,7,6,0,3,1,1,0.72,0.6818,0.7,0.1642,10,152,162,"July","Wednesday","6 AM"
"13544",13419,13419,"7/18/12",3,1,7,7,0,3,1,1,0.74,0.697,0.66,0.1642,23,472,495,"July","Wednesday","7 AM"
"13545",13420,13420,"7/18/12",3,1,7,8,0,3,1,1,0.78,0.7424,0.62,0.1045,55,624,679,"July","Wednesday","8 AM"
"13546",13421,13421,"7/18/12",3,1,7,9,0,3,1,1,0.82,0.7879,0.56,0,44,253,297,"July","Wednesday","9 AM"
"13547",13422,13422,"7/18/12",3,1,7,10,0,3,1,1,0.9,0.8485,0.42,0.194,39,99,138,"July","Wednesday","10 AM"
"13548",13423,13423,"7/18/12",3,1,7,11,0,3,1,1,0.9,0.8485,0.42,0,47,136,183,"July","Wednesday","11 AM"
"13549",13424,13424,"7/18/12",3,1,7,12,0,3,1,1,0.92,0.8636,0.37,0.1343,36,166,202,"July","Wednesday","12 PM"
"13550",13425,13425,"7/18/12",3,1,7,13,0,3,1,1,0.94,0.8485,0.33,0,49,154,203,"July","Wednesday","1 PM"
"13551",13426,13426,"7/18/12",3,1,7,14,0,3,1,1,0.94,0.8788,0.38,0.3284,54,116,170,"July","Wednesday","2 PM"
"13552",13427,13427,"7/18/12",3,1,7,15,0,3,1,3,0.92,0.8485,0.35,0.3582,42,152,194,"July","Wednesday","3 PM"
"13553",13428,13428,"7/18/12",3,1,7,16,0,3,1,1,0.74,0.697,0.66,0.2537,34,190,224,"July","Wednesday","4 PM"
